R202,R207,R214,VMGC_SGB,taxid_R214,VMGC_species,R202_with_clades,R207_with_clades,R214_with_clades,VMGC_species_id,VMGC_taxonomy,MIDAS_species_id,MIDAS_GTDB_taxonomy,MIDAS_GTDB_species
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister invisus,Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister invisus,Bacteria;Bacillota_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister invisus,SGB360,194784843.0,Dialister invisus,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus;,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus;,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus;,413111,Bacteria;Bacillota_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister invisus,102062.0,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus;,Dialister invisus
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas uenonis,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas uenonis,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas uenonis,SGB361,1333167346.0,Porphyromonas uenonis,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis;,367613,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas uenonis,107546.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis;,Porphyromonas uenonis
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales_A;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus,SGB362,846061291.0,Haemophilus haemolyticus,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus haemolyticus;,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus haemolyticus;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus haemolyticus;,945663,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales_A;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus,100547.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus haemolyticus;,Haemophilus haemolyticus
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus sp900759325,Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus sp900759325,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus sp900759325,SGB363,1242331695.0,Peptostreptococcus sp900759325,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp900759325;,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp900759325;,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp900759325;,895991,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus sp900759325,127299.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp900759325;,Peptostreptococcus sp900759325
,,,,,,,,,331315,Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;UBA1997;CALXRO01;CALXRO01_unknown,,,
,,,,,,,,,534439,Bacteria;Bacillota_A;Clostridia;Saccharofermentanales;DTU023;SFGY01;SFGY01_unknown,,,
,,Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Parvimonas;Parvimonas parva,SGB368,1180451988.0,Parvimonas parva,,,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas parva;,572811,Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Parvimonas;Parvimonas parva,,,
,,,,,,,,,935817,Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Anaerococcus;Anaerococcus_unknown,,,
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium avidum,Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium avidum,Bacteria;Actinomycetota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium avidum,SGB371,290502834.0,Cutibacterium avidum,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum;,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum;,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum;,353147,Bacteria;Actinomycetota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium avidum,100663.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum;,Cutibacterium avidum
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Ezakiella;Ezakiella massiliensis,Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Ezakiella;Ezakiella massiliensis,Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Ezakiella;Ezakiella massiliensis,SGB374,843762168.0,Ezakiella massiliensis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Ezakiella;s__Ezakiella massiliensis;,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Ezakiella;s__Ezakiella massiliensis;,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Ezakiella;s__Ezakiella massiliensis;,216771,Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Ezakiella;Ezakiella massiliensis,132473.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Ezakiella;s__Ezakiella massiliensis;,Ezakiella massiliensis
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Gleimia;Gleimia europaea_A,Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Gleimia;Gleimia europaea_A,Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Actinomycetaceae;Gleimia;Gleimia europaea_A,SGB375,696944958.0,Gleimia europaea_A,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia europaea_A;,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia europaea_A;,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia europaea_A;,533622,Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Actinomycetaceae;Gleimia;Gleimia europaea_A,105836.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia europaea_A;,Gleimia europaea_A
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum_E,Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum_E,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum_E,SGB380,906687617.0,Corynebacterium aurimucosum_E,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum_E;,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum_E;,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum_E;,948444,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum_E,105080.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum_E;,Corynebacterium aurimucosum_E
,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella sp015259235,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella sp015259235,SGB382,1685272876.0,Alloprevotella sp015259235,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp015259235;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp015259235;,421686,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella sp015259235,,,
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella bergensis,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella bergensis,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella bergensis,SGB384,517637944.0,Prevotella bergensis,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bergensis;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bergensis;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bergensis;,629237,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella bergensis,118092.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bergensis;,Prevotella bergensis
,,,,,,,,,591698,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Filifactoraceae;Filifactor;Filifactor_unknown,,,
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium imitans,Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium imitans,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium imitans,SGB386,863792880.0,Corynebacterium imitans,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium imitans;,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium imitans;,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium imitans;,546788,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium imitans,110481.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium imitans;,Corynebacterium imitans
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia hominis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia hominis,Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia hominis,SGB387,2006830888.0,Facklamia hominis,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia hominis;,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia hominis;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia hominis;,196136,Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia hominis,103768.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia hominis;,Facklamia hominis
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum,Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum,SGB392,74210363.0,Corynebacterium aurimucosum,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum;,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum;,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum;,783682,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium aurimucosum,109782.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum;,Corynebacterium aurimucosum
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pseudoporcinus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pseudoporcinus,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pseudoporcinus,SGB393,188674613.0,Streptococcus pseudoporcinus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudoporcinus;,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudoporcinus;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudoporcinus;,327120,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pseudoporcinus,101743.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudoporcinus;,Streptococcus pseudoporcinus
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium glucuronolyticum,Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium glucuronolyticum,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium glucuronolyticum,SGB394,360448877.0,Corynebacterium glucuronolyticum,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glucuronolyticum;,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glucuronolyticum;,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glucuronolyticum;,674228,Bacteria;Actinomycetota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium glucuronolyticum,106018.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glucuronolyticum;,Corynebacterium glucuronolyticum
Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus simulans,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus simulans,Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus simulans,SGB395,207247210.0,Staphylococcus simulans,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans;,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans;,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans;,925244,Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus simulans,100210.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans;,Staphylococcus simulans
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B;Enterococcus_B lactis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B;Enterococcus_B lactis,Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B;Enterococcus_B lactis,SGB396,1085229431.0,Enterococcus_B lactis,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B lactis;,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B lactis;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B lactis;,269890,Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B;Enterococcus_B lactis,100069.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B lactis;,Enterococcus_B lactis
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,SGB397,1220345221.0,Pseudomonas aeruginosa,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa;,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa;,317699,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,100007.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa;,Pseudomonas aeruginosa
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Murdochiella;Murdochiella vaginalis,Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Murdochiella;Murdochiella vaginalis,Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Murdochiella;Murdochiella vaginalis,SGB398,1642017195.0,Murdochiella vaginalis,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella;s__Murdochiella vaginalis;,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella;s__Murdochiella vaginalis;,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella;s__Murdochiella vaginalis;,797034,Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Murdochiella;Murdochiella vaginalis,113930.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella;s__Murdochiella vaginalis;,Murdochiella vaginalis
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica,SGB399,2034984046.0,Salmonella enterica,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica;,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica;,395018,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica,100003.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica;,Salmonella enterica
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae,SGB400,41840282.0,Klebsiella quasipneumoniae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae;,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae;,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae;,264590,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae,100039.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae;,Klebsiella quasipneumoniae
