genome	species	representative	genome_is_representative	fasta_path
GCF_900636535.1	310609	GCF_000143785.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_900636535.1.fa
MG1335.mbin.1	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1335.mbin.1.fa
MG549.mbin.11	198418	MG170.mbin.23	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG549.mbin.11.fa
SRR13167511.mbin.1	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167511.mbin.1.fa
MG206.sbin.4	408798	MG233.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG206.sbin.4.fa
P10709184.mbin.5	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709184.mbin.5.fa
MG967.sbin.1	571325	GCF_027155795.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG967.sbin.1.fa
GCF_003585795.1	595185	SRR13167550.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_003585795.1.fa
MG1066.mbin.17	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1066.mbin.17.fa
MG1211.mbin.17	309208	GCF_900176605.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1211.mbin.17.fa
MG1276.mbin.14	502327	GCF_000759265.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1276.mbin.14.fa
MG337.mbin.50	567317	MG665.mbin.33	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG337.mbin.50.fa
SRR17635799.mbin.16	856589	GCF_000179715.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635799.mbin.16.fa
MG1045.mbin.3	856589	GCF_000179715.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1045.mbin.3.fa
MG715.mbin.10	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG715.mbin.10.fa
MG55.mbin.18	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG55.mbin.18.fa
MG1325.mbin.14	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1325.mbin.14.fa
SRR11294799.mbin.1	781098	GCF_002896555.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR11294799.mbin.1.fa
MG1221.sbin.7	879245	MG1317.sbin.30	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1221.sbin.7.fa
MG564.mbin.5	936565	GCF_940926095.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG564.mbin.5.fa
MG366.mbin.6	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG366.mbin.6.fa
SRR16471030.mbin.1	207192	MG21.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471030.mbin.1.fa
MG17.mbin.23	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG17.mbin.23.fa
GCF_003370005.1	592117	SRR13167611.sbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_003370005.1.fa
MG1117.sbin.1	571325	GCF_027155795.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1117.sbin.1.fa
MG243.sbin.8	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG243.sbin.8.fa
MG222.mbin.23	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG222.mbin.23.fa
MG1155.mbin.23	462889	GCF_000196535.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1155.mbin.23.fa
PV56.mbin.3	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/PV56.mbin.3.fa
MG561.sbin.1	542621	P10709641.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG561.sbin.1.fa
MG95.mbin.2	856531	MG222.mbin.12	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG95.mbin.2.fa
MG147.mbin.29	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG147.mbin.29.fa
MG387.sbin.10	681331	GCF_000759305.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG387.sbin.10.fa
SRR16916891.mbin.5	332460	GCF_000179675.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916891.mbin.5.fa
MG87.mbin.28	498055	MG1206.mbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG87.mbin.28.fa
MG1166.sbin.4	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1166.sbin.4.fa
MG545.sbin.8	916256	MG190.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG545.sbin.8.fa
SRR17635682.mbin.35	309208	GCF_900176605.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635682.mbin.35.fa
MG511.mbin.5	696853	ERR10897780.mbin.8	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG511.mbin.5.fa
MG19.mbin.18	542621	P10709641.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG19.mbin.18.fa
SRR16471055.mbin.15	623619	SRR17635481.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471055.mbin.15.fa
ERR10898163.sbin.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10898163.sbin.1.fa
MG351.mbin.29	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG351.mbin.29.fa
SRR17635478.mbin.5	498055	MG1206.mbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635478.mbin.5.fa
SRR12830929.mbin.11	829633	GCF_001553395.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830929.mbin.11.fa
SRR17635467.mbin.3	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635467.mbin.3.fa
MG225.mbin.1	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG225.mbin.1.fa
SRR17635740.mbin.14	382359	MG160.sbin.15	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635740.mbin.14.fa
SRR17635715.mbin.43	450573	SRR17635715.mbin.43	1	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635715.mbin.43.fa
MG1305.mbin.10	927036	MG554.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1305.mbin.10.fa
MG1316.sbin.24	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1316.sbin.24.fa
MG1326.mbin.22	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1326.mbin.22.fa
MG1070.mbin.38	664635	MG337.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1070.mbin.38.fa
MG1246.mbin.46	427160	MG1247.mbin.14	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1246.mbin.46.fa
MG359.sbin.33	941235	P10708985.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG359.sbin.33.fa
MG410.mbin.13	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG410.mbin.13.fa
ERR10897925.mbin.18	845738	MG1050.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10897925.mbin.18.fa
MG1119.mbin.2	482453	MG368.mbin.8	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1119.mbin.2.fa
P10710053.mbin.9	696853	ERR10897780.mbin.8	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10710053.mbin.9.fa
MG1233.mbin.19	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1233.mbin.19.fa
ERR10897925.mbin.4	623619	SRR17635481.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10897925.mbin.4.fa
SRR17635481.mbin.2	403858	GCF_001546555.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635481.mbin.2.fa
SRR11749268.sbin.6	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR11749268.sbin.6.fa
ERR10897634.mbin.3	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10897634.mbin.3.fa
MG1304.sbin.20	829633	GCF_001553395.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1304.sbin.20.fa
MG909.mbin.13	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG909.mbin.13.fa
MG222.mbin.39	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG222.mbin.39.fa
SRR17635689.mbin.18	542621	P10709641.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635689.mbin.18.fa
MG255.mbin.3	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG255.mbin.3.fa
SRR17635596.sbin.37	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635596.sbin.37.fa
MG701.mbin.18	856589	GCF_000179715.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG701.mbin.18.fa
P10709012.mbin.9	198418	MG170.mbin.23	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709012.mbin.9.fa
MG304.mbin.7	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG304.mbin.7.fa
SAMN00100269.mbin.1	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SAMN00100269.mbin.1.fa
SRR17635731.mbin.3	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635731.mbin.3.fa
SRR5273969.mbin.8	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR5273969.mbin.8.fa
SRR17635764.mbin.13	320153	MG1064.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635764.mbin.13.fa
MG1055.mbin.38	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1055.mbin.38.fa
ERR4705226.mbin.2	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR4705226.mbin.2.fa
MG305.sbin.8	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG305.sbin.8.fa
SRR16916849.mbin.12	320153	MG1064.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916849.mbin.12.fa
SRR16471075.mbin.1	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471075.mbin.1.fa
MG1066.mbin.9	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1066.mbin.9.fa
SRR17635756.mbin.6	679715	GCF_001809495.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635756.mbin.6.fa
SRR17635474.mbin.30	448856	GCF_002892395.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635474.mbin.30.fa
MG1164.mbin.7	332460	GCF_000179675.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1164.mbin.7.fa
P10708987.sbin.13	332460	GCF_000179675.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10708987.sbin.13.fa
MG568.mbin.3	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG568.mbin.3.fa
SRR17635621.mbin.4	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635621.mbin.4.fa
MG257.mbin.6	226762	GCF_000194985.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG257.mbin.6.fa
MG1050.mbin.23	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1050.mbin.23.fa
P10709180.mbin.16	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709180.mbin.16.fa
SAMN00032706.mbin.1	223646	GCF_019459585.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SAMN00032706.mbin.1.fa
MG389.sbin.5	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG389.sbin.5.fa
SRR17635492.sbin.31	623619	SRR17635481.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635492.sbin.31.fa
SRR17635647.mbin.51	791236	GCF_001552885.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635647.mbin.51.fa
MG1203.mbin.32	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1203.mbin.32.fa
MG292.mbin.10	498055	MG1206.mbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG292.mbin.10.fa
MG17.sbin.39	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG17.sbin.39.fa
MG514.mbin.13	309208	GCF_900176605.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG514.mbin.13.fa
SAMN00141927.mbin.20	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SAMN00141927.mbin.20.fa
MG313.mbin.38	697687	MG1038.mbin.15	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG313.mbin.38.fa
ERR10897591.mbin.2	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10897591.mbin.2.fa
MG1080.mbin.5	498055	MG1206.mbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1080.mbin.5.fa
MG1334.mbin.4	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1334.mbin.4.fa
MG909.mbin.11	916256	MG190.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG909.mbin.11.fa
MG1212.mbin.1	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1212.mbin.1.fa
MG1245.mbin.24	226762	GCF_000194985.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1245.mbin.24.fa
MG950.mbin.2	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG950.mbin.2.fa
MG1070.mbin.35	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1070.mbin.35.fa
MG403.mbin.3	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG403.mbin.3.fa
MG1319.mbin.5	499721	GCF_000159335.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1319.mbin.5.fa
SRR17635503.mbin.16	226762	GCF_000194985.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635503.mbin.16.fa
MG676.mbin.16	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG676.mbin.16.fa
MG106.mbin.1	198418	MG170.mbin.23	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG106.mbin.1.fa
MG1233.mbin.20	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1233.mbin.20.fa
MG1215.mbin.4	136202	P10709701.sbin.8	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1215.mbin.4.fa
PV50.mbin.1	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/PV50.mbin.1.fa
MG594.mbin.15	320153	MG1064.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG594.mbin.15.fa
MG361.mbin.10	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG361.mbin.10.fa
MG488.mbin.10	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG488.mbin.10.fa
MG86.mbin.15	936138	ERR10897925.mbin.61	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG86.mbin.15.fa
MG636.mbin.4	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG636.mbin.4.fa
SRR12830929.sbin.13	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830929.sbin.13.fa
SRR12018863.mbin.1	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12018863.mbin.1.fa
SRR12830917.mbin.12	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830917.mbin.12.fa
SAMN00141927.mbin.29	927036	MG554.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SAMN00141927.mbin.29.fa
SRR13167546.mbin.2	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167546.mbin.2.fa
MG586.mbin.10	927036	MG554.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG586.mbin.10.fa
SRR13167533.mbin.12	927036	MG554.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167533.mbin.12.fa
SRR10258546.mbin.20	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR10258546.mbin.20.fa
MG1185.mbin.3	927036	MG554.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1185.mbin.3.fa
MG1152.mbin.37	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1152.mbin.37.fa
MG399.mbin.23	567022	MG1201.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG399.mbin.23.fa
MG103.sbin.18	198418	MG170.mbin.23	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG103.sbin.18.fa
MG1309.sbin.3	916256	MG190.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1309.sbin.3.fa
ERR3500829.sbin.2	524101	P10708995.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR3500829.sbin.2.fa
MG351.sbin.10	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG351.sbin.10.fa
MG1121.mbin.5	223646	GCF_019459585.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1121.mbin.5.fa
MG1207.mbin.13	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1207.mbin.13.fa
MG364.mbin.3	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG364.mbin.3.fa
MG307.sbin.32	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG307.sbin.32.fa
MG732.mbin.17	198418	MG170.mbin.23	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG732.mbin.17.fa
MG1262.mbin.26	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1262.mbin.26.fa
P10709012.mbin.12	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709012.mbin.12.fa
MG1318.mbin.4	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1318.mbin.4.fa
MG703.sbin.15	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG703.sbin.15.fa
MG826.mbin.23	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG826.mbin.23.fa
P10708987.mbin.11	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10708987.mbin.11.fa
MG1300.mbin.12	936138	ERR10897925.mbin.61	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1300.mbin.12.fa
MG533.mbin.21	498055	MG1206.mbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG533.mbin.21.fa
P10709417.mbin.4	198418	MG170.mbin.23	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709417.mbin.4.fa
MG520.mbin.2	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG520.mbin.2.fa
GCF_000414645.1	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000414645.1.fa
